1	2	1.8815196209495002
0	2	2.9167622956850208
2	3	2.9167622956850208
0	1	1.9328129153370508
1	3	2.0823446493080144
0	3	3.1716545453138107
4	5	1.6856608239708324
4	6	6.6056417497989575
1	4	2.625960095896996
8	4	4.996203837364857
2	4	2.9167622956850208
10	4	3.1716545453138107
4	7	3.9665844201836986
9	4	2.8444416341053946
3	4	3.1716545453138107
5	6	1.6856608239708324
1	5	0.8629795912189845
8	5	0.7693700920966773
2	5	0.3946766426552665
10	5	1.3871678354148358
5	7	0.8383629635836287
9	5	0.003902249957105822
3	5	0.19758376854099935
1	6	2.625960095896996
8	6	4.996203837364857
2	6	2.9167622956850208
10	6	3.1716545453138107
6	7	3.9665844201836986
9	6	2.8444416341053946
3	6	3.1716545453138107
8	1	1.016522183462896
1	10	1.0637750683134413
1	7	1.858704943183329
1	9	0.6565194494314889
8	2	1.3073243832509205
8	10	1.5622166328797107
8	7	2.357146507749598
8	9	1.2350037216712944
8	3	1.5622166328797107
2	10	0.17592227175981998
2	7	0.27770496606976236
9	2	0.0
10	7	1.918891576818443
9	10	0.1036016101801939
10	3	0.0
9	7	1.997143773718191
3	7	0.5325972156985522
9	3	1.0198923420543489
11	13	4.408417172462738
12	13	4.813882280570902
11	12	4.813882280570902
14	15	0.5943745753947957
17	5	1.6856608239708322
16	5	1.0666216155646087
17	10	2.1420351281326524
16	17	1.4016350627221619
16	10	1.2998523684122194
18	5	1.6856608239708324
9	19	0.7650000924255589
9	20	1.7458293454372853
19	20	4.120735100010957
24	5	1.280195715862668
24	21	4.813882280570902
24	1	1.5273478072288866
24	23	5.5070294611308475
24	7	3.561119312075534
24	22	4.254266492635479
24	25	5.5070294611308475
21	5	0.992513643410887
5	23	1.6856608239708324
5	22	0.8383629635836287
25	5	1.6856608239708324
1	21	1.2396657347771056
21	23	5.219347388679067
21	7	3.273437239623753
21	22	3.9665844201836986
25	21	5.219347388679067
1	23	1.9328129153370508
1	22	1.3731971274016281
1	25	1.9328129153370508
7	23	3.9665844201836986
22	23	4.659731600743644
25	23	5.912494569239012
22	7	2.7138214516883306
25	7	3.9665844201836986
25	22	4.659731600743644
10	26	1.5622166328797107
10	14	1.092213003633975
26	5	0.9925136434108868
5	14	0.6850289436629263
26	14	1.5876263484050788
27	5	1.6856608239708324
27	29	4.996203837364857
27	28	3.9665844201836986
29	5	1.8679823807647868
28	5	1.3491885873496192
28	29	3.0502936883095435
5	30	1.5033392671768777
32	17	3.455758796417708
17	31	3.273437239623753
32	5	2.0221330605920453
5	31	1.6856608239708324
32	10	2.6608289215478202
10	31	2.190825292302085
32	31	4.015374584353131
33	5	1.3979787515190514
33	9	1.4581472729855043
16	34	2.0947822432821073
1	35	0.8342006266689413
35	3	2.073042256645701
2	35	1.8181500070169114
35	5	1.6856608239708324
36	37	2.7344407388910663
34	5	1.1260450360354095
1	14	0.7337300963053066
1	39	0.5465185542171602
14	39	0.712157611051179
5	39	0.0
43	28	3.9665844201836986
40	28	3.9665844201836986
42	28	1.951681399641434
28	14	1.1333710761274824
41	28	2.7138214516883306
43	5	1.6856608239708324
40	43	5.5070294611308475
42	43	3.492126440588583
43	14	1.6929868640629053
41	43	4.254266492635479
40	5	1.6856608239708324
42	5	0.07622291153673197
41	5	0.8383629635836287
40	42	3.492126440588583
40	14	1.6929868640629053
40	41	4.254266492635479
42	14	0.7766961321887501
41	42	3.561119312075534
41	14	1.8265182566874278
26	7	1.663999327189653
1	26	1.016522183462896
9	26	0.5418565411113491
44	5	1.6856608239708324
9	14	0.0
29	14	0.08354895162880485
44	14	0.5943745753947957
9	29	1.2350037216712944
9	44	1.7458293454372853
44	29	3.8975915486967474
45	46	1.769359842847479
46	14	1.441672435781999
28	46	1.769359842847479
5	46	1.2801957158626678
45	14	1.3565146274416922
28	45	1.3275270905684398
5	45	0.0
13	47	3.8975915486967474
5	47	1.4625172726566227
1	47	1.016522183462896
5	13	0.5870485353027227
1	13	0.8342006266689413
48	16	2.4312544799033198
48	5	0.07622291153673197
3	14	0.8239490170392956
2	14	0.6431647395642274
49	50	4.813882280570902
50	47	4.303056656804912
49	47	3.8975915486967474
17	52	3.9665844201836986
17	53	3.273437239623753
17	51	3.273437239623753
52	53	5.912494569239012
52	5	1.6856608239708324
51	52	5.912494569239012
5	53	1.6856608239708324
51	53	5.219347388679067
51	5	0.992513643410887
56	55	5.219347388679067
54	55	4.813882280570902
56	54	3.4275879194510117
14	31	1.2229832348171696
17	14	0.0
57	47	4.303056656804912
8	19	3.609909476244966
8	58	4.996203837364857
58	19	4.526200208119121
59	47	4.996203837364857
59	5	2.378808004530778
59	61	5.5070294611308475
59	60	4.526200208119121
10	59	3.1716545453138107
61	47	4.590738729256692
60	47	2.9167622956850208
10	47	1.5622166328797107
61	5	2.196486447736823
60	5	1.2156571947250967
60	61	3.4275879194510117
10	61	2.073042256645701
10	60	2.190825292302085
11	7	2.867972131515589
1	62	0.5465185542171604
64	62	4.120735100010957
9	62	1.05268216487734
62	63	4.120735100010957
64	1	1.9328129153370508
1	63	1.9328129153370508
64	9	2.8444416341053946
64	63	6.6056417497989575
9	63	2.8444416341053946
65	1	0.5465185542171602
65	30	2.041293558331121
65	5	0.5225100141651513
65	14	0.5298360542572244
1	30	0.141053446108996
30	14	0.0
26	31	2.2236151151250754
48	31	2.9167622956850208
60	31	2.4467586664392855
48	26	2.693618744370811
26	60	2.2236151151250754
48	14	0.08354895162880485
60	14	0.0
48	60	2.9167622956850208
26	47	2.693618744370811
1	61	0.8342006266689413
26	61	3.204444368136802
49	7	2.867972131515589
66	7	1.8871428785038626
67	7	2.867972131515589
1	49	1.5273478072288866
1	66	1.7251735505588062
1	67	1.5273478072288866
49	66	2.7344407388910663
49	67	4.408417172462738
66	67	2.7344407388910663
68	5	1.6856608239708324
1	68	1.9328129153370508
5	69	0.992513643410887
69	22	3.273437239623753
69	71	4.526200208119121
28	69	3.273437239623753
72	69	5.219347388679067
44	69	4.120735100010957
69	70	4.526200208119121
5	71	0.992513643410887
72	5	1.6856608239708324
5	70	0.992513643410887
22	71	3.9665844201836986
28	22	2.020674271128385
72	22	4.659731600743644
44	22	3.561119312075534
70	22	3.9665844201836986
28	71	3.273437239623753
72	71	5.912494569239012
44	71	4.813882280570902
70	71	5.219347388679067
72	28	3.9665844201836986
28	44	2.867972131515589
28	70	3.273437239623753
72	44	5.5070294611308475
72	70	5.912494569239012
44	70	4.813882280570902
9	28	0.8985314850500814
73	28	3.273437239623753
73	9	2.8444416341053946
74	14	0.5943745753947957
37	14	0.0
16	14	0.0
61	14	0.5943745753947957
14	7	0.6633674468817469
74	5	1.280195715862668
74	37	3.0221228113428475
16	74	2.9420801036693107
74	61	4.408417172462738
74	7	3.561119312075534
37	5	0.2993664628509418
16	37	1.5557857425494201
61	37	3.0221228113428475
37	7	1.4816777703956983
16	61	2.9420801036693107
16	7	1.4016350627221619
61	7	2.867972131515589
75	36	3.022122811342847
69	77	4.813882280570902
75	77	2.616657703234683
75	69	3.022122811342847
75	78	3.7152699919027925
80	79	6.6056417497989575
80	1	1.9328129153370508
1	79	1.9328129153370508
9	22	2.5079693974841817
81	1	1.9328129153370508
1	82	1.9328129153370508
81	82	6.6056417497989575
81	14	1.6929868640629053
82	14	1.6929868640629053
1	83	1.9328129153370508
9	83	2.8444416341053946
85	86	6.6056417497989575
84	86	6.6056417497989575
9	86	2.8444416341053946
84	85	6.6056417497989575
9	85	2.8444416341053946
9	84	2.8444416341053946
88	89	5.912494569239012
89	91	6.6056417497989575
89	90	6.6056417497989575
89	87	6.6056417497989575
89	11	5.5070294611308475
88	91	5.912494569239012
88	90	5.912494569239012
88	87	5.912494569239012
88	11	4.813882280570902
90	91	6.6056417497989575
91	87	6.6056417497989575
11	91	5.5070294611308475
90	87	6.6056417497989575
90	11	5.5070294611308475
11	87	5.5070294611308475
46	62	3.022122811342847
39	7	1.1939956979439172
10	39	0.39906582307402966
48	1	0.32337500290295057
1	92	1.9328129153370508
1	50	1.2396657347771056
48	3	1.5622166328797107
3	92	3.1716545453138107
50	3	2.4785073647538653
48	2	1.3073243832509205
2	92	2.9167622956850208
2	50	2.2236151151250754
48	92	4.996203837364857
48	50	4.303056656804912
50	92	5.912494569239012
35	94	3.561119312075534
93	94	4.659731600743644
35	93	5.5070294611308475
10	95	3.1716545453138107
96	94	4.659731600743644
5	94	0.8383629635836287
97	98	6.6056417497989575
100	101	2.5112971875768566
102	103	5.219347388679067
104	65	1.8181500070169112
104	5	0.5870485353027225
104	1	1.5273478072288864
16	1	0.4664758465436238
105	14	0.0
105	1	0.8342006266689413
105	5	1.280195715862668
107	46	4.4084171724627375
106	107	6.6056417497989575
107	14	2.3861340446228505
107	62	4.120735100010957
106	46	4.4084171724627375
106	14	2.3861340446228505
106	62	4.120735100010957
62	14	0.5943745753947957
108	14	2.3861340446228505
108	5	1.280195715862668
10	108	2.073042256645701
1	45	0.392367874389902
105	62	2.328975630782902
67	62	3.0221228113428475
105	67	3.715269991902793
10	45	0.5325972156985522
65	10	1.092213003633975
67	5	0.5870485353027227
109	5	1.6856608239708324
67	109	4.813882280570902
16	67	2.9420801036693107
16	109	3.347545211777475
16	110	2.9420801036693107
1	110	0.8342006266689413
5	110	0.5870485353027227
104	110	2.7989792600286374
60	110	3.4275879194510117
16	104	1.3326421912352102
16	60	2.65439803121753
1	60	1.4628092860913153
104	60	2.5112971875768566
1	77	1.5273478072288866
1	111	2.625960095896996
1	29	1.016522183462896
1	28	1.0855150549498473
1	69	1.2396657347771056
2	77	1.8181500070169114
104	77	2.7989792600286374
5	77	0.5870485353027227
77	111	5.5070294611308475
29	77	3.8975915486967474
28	77	2.867972131515589
104	2	0.2087120945828108
2	111	2.9167622956850208
2	29	1.3073243832509205
2	28	0.9708521466297076
2	69	1.5304679345651302
104	111	3.897591548696747
104	29	2.288153636262647
104	28	1.2585342190814885
104	69	2.5112971875768566
5	111	1.6856608239708324
29	111	4.996203837364857
28	111	3.9665844201836986
69	111	5.219347388679067
69	29	3.609909476244966
112	113	5.912494569239012
113	1	1.2396657347771056
113	114	5.912494569239012
112	1	1.9328129153370508
112	114	6.6056417497989575
1	114	1.9328129153370508
104	101	1.5950064557027015
104	116	4.590738729256692
48	117	4.996203837364857
2	118	3.609909476244966
118	14	1.6929868640629053
5	118	1.6856608239708324
66	5	0.01168439039916075
66	119	2.2236151151250754
105	66	2.041293558331121
5	119	0.7693700920966773
105	119	3.204444368136802
8	105	3.8975915486967474
120	5	1.6856608239708324
1	121	1.9328129153370508
1	54	0.8342006266689413
121	3	3.1716545453138107
3	54	1.379895076085756
3	28	0.5325972156985522
3	62	1.379895076085756
121	2	2.9167622956850208
2	54	1.125002826456966
2	62	1.125002826456966
121	54	4.813882280570902
121	14	1.6929868640629053
121	28	3.9665844201836986
121	62	4.120735100010957
54	14	0.0
28	54	2.1748249509556437
62	54	2.328975630782902
28	62	2.1748249509556437
10	28	1.2257443962584975
122	28	3.561119312075534
48	28	2.357146507749598
123	28	3.273437239623753
28	94	2.020674271128385
10	122	2.7661894372056466
48	10	1.5622166328797107
10	123	2.4785073647538653
10	94	1.918891576818443
48	122	4.590738729256692
122	123	5.5070294611308475
122	94	4.254266492635479
48	123	4.303056656804912
48	94	3.0502936883095435
123	94	3.9665844201836986
16	122	2.9420801036693107
66	3	2.00850373550813
66	2	2.2236151151250754
126	119	4.996203837364857
124	119	4.996203837364857
125	119	4.996203837364857
123	119	4.303056656804912
65	119	2.2236151151250754
14	119	0.7766961321887501
124	126	6.6056417497989575
125	126	6.6056417497989575
123	126	5.912494569239012
65	126	3.833053027559176
126	14	1.6929868640629053
124	125	6.6056417497989575
123	124	5.912494569239012
65	124	3.833053027559176
124	14	1.6929868640629053
123	125	5.912494569239012
65	125	3.833053027559176
125	14	1.6929868640629053
65	123	3.139905846999231
123	14	0.9998396835029599
49	119	3.8975915486967474
16	94	2.0947822432821073
96	10	2.4785073647538653
96	16	3.347545211777475
10	127	3.1716545453138107
104	94	1.951681399641434
5	103	0.2993664628509417
128	30	4.813882280570902
128	2	3.3222274037931854
128	16	3.347545211777475
2	30	2.223615115125076
16	30	2.2489329231093653
16	2	1.4504252268915936
1	131	1.9328129153370508
130	131	5.5070294611308475
1	130	1.5273478072288866
1	133	1.9328129153370508
1	132	0.8342006266689413
132	133	5.5070294611308475
136	135	5.5070294611308475
132	135	5.5070294611308475
136	132	5.101564353022684
137	138	4.120735100010957
138	139	3.561119312075534
137	139	3.9665844201836986
136	140	5.5070294611308475
140	135	5.912494569239012
140	132	5.5070294611308475
5	141	1.6856608239708324
17	141	3.9665844201836986
1	141	1.9328129153370508
141	142	6.6056417497989575
3	141	3.1716545453138107
2	141	2.9167622956850208
5	142	1.6856608239708324
17	1	0.0
