1	2	38
0	2	1
2	3	31
0	1	1
1	3	36
0	3	1
4	5	1
4	6	1
1	4	2
8	4	1
2	4	1
10	4	1
4	7	1
9	4	1
3	4	1
5	6	1
1	5	47
8	5	2
2	5	11
10	5	23
5	7	6
9	5	8
3	5	7
1	6	2
8	6	1
2	6	1
10	6	1
6	7	1
9	6	1
3	6	1
8	1	2
1	10	13
1	7	13
1	9	12
8	2	1
8	10	1
8	7	1
8	9	1
8	3	1
2	10	2
2	7	1
9	2	2
10	7	4
9	10	2
10	3	1
9	7	6
3	7	1
9	3	5
11	13	1
12	13	1
11	12	1
14	15	1
17	5	14
16	5	7
17	10	5
16	17	1
16	10	2
18	5	2
9	19	1
9	20	1
19	20	2
24	5	2
24	21	2
24	1	2
24	23	2
24	7	2
24	22	2
24	25	2
21	5	2
5	23	2
5	22	3
25	5	2
1	21	2
21	23	2
21	7	2
21	22	2
25	21	2
1	23	2
1	22	4
1	25	2
7	23	2
22	23	2
25	23	2
22	7	2
25	7	2
25	22	2
10	26	2
10	14	17
26	5	5
5	14	50
26	14	9
27	5	1
27	29	1
27	28	1
29	5	6
28	5	10
28	29	2
5	30	5
32	17	3
17	31	4
32	5	7
5	31	8
32	10	3
10	31	3
32	31	3
33	5	3
33	9	1
16	34	1
1	35	1
35	3	1
2	35	1
35	5	3
36	37	1
34	5	4
1	14	41
1	39	4
14	39	6
5	39	2
43	28	3
40	28	3
42	28	2
28	14	8
41	28	2
43	5	3
40	43	3
42	43	2
43	14	3
41	43	2
40	5	3
42	5	3
41	5	3
40	42	2
40	14	3
40	41	2
42	14	6
41	42	5
41	14	8
26	7	1
1	26	4
9	26	1
44	5	3
9	14	3
29	14	1
44	14	1
9	29	1
9	44	1
44	29	1
45	46	1
46	14	7
28	46	1
5	46	6
45	14	10
28	45	1
5	45	1
13	47	1
5	47	4
1	47	2
5	13	1
1	13	1
48	16	1
48	5	1
3	14	13
2	14	14
49	50	1
50	47	1
49	47	1
17	52	1
17	53	1
17	51	1
52	53	1
52	5	1
51	52	1
5	53	2
51	53	1
51	5	1
56	55	1
54	55	1
56	54	1
14	31	5
17	14	1
57	47	1
8	19	2
8	58	1
58	19	1
59	47	1
59	5	2
59	61	1
59	60	1
10	59	1
61	47	2
60	47	1
10	47	1
61	5	5
60	5	5
60	61	1
10	61	1
10	60	3
11	7	1
1	62	3
64	62	1
9	62	2
62	63	1
64	1	1
1	63	1
64	9	1
64	63	1
9	63	1
65	1	4
65	30	1
65	5	5
65	14	5
1	30	1
30	14	1
26	31	1
48	31	1
60	31	1
48	26	1
26	60	1
48	14	1
60	14	1
48	60	1
26	47	1
1	61	1
26	61	1
49	7	1
66	7	2
67	7	1
1	49	2
1	66	13
1	67	2
49	66	1
49	67	1
66	67	1
68	5	1
1	68	1
5	69	2
69	22	1
69	71	1
28	69	2
72	69	1
44	69	1
69	70	1
5	71	1
72	5	1
5	70	1
22	71	1
28	22	1
72	22	1
44	22	1
70	22	1
28	71	1
72	71	1
44	71	1
70	71	1
72	28	1
28	44	1
28	70	1
72	44	1
72	70	1
44	70	1
9	28	2
73	28	1
73	9	2
74	14	1
37	14	2
16	14	2
61	14	1
14	7	5
74	5	2
74	37	1
16	74	1
74	61	1
74	7	2
37	5	3
16	37	1
61	37	1
37	7	1
16	61	1
16	7	1
61	7	1
75	36	2
69	77	2
75	77	1
75	69	2
75	78	2
80	79	1
80	1	1
1	79	1
9	22	5
81	1	1
1	82	1
81	82	1
81	14	1
82	14	1
1	83	1
9	83	1
85	86	1
84	86	1
9	86	1
84	85	1
9	85	1
9	84	1
88	89	1
89	91	1
89	90	1
89	87	1
89	11	1
88	91	1
88	90	1
88	87	1
88	11	1
90	91	1
91	87	1
11	91	1
90	87	1
90	11	1
11	87	1
